"Data Source","世界发展指标",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"只有IDA","IDX","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508972.161903","523008.950252","541017.756355","555793.691983","571437.000701","584832.139289","589202.156328","597689.495898","614250.112959","625794.493046","632891.054416","633783.943037","661655.59792","685519.09742","684554.295457","712729.735064","718042.179268","733484.765152","752160.788615","761976.927044","783273.934837","785683.58065","765958.244855","775289.628636","784098.879957","793470.088754","805316.149606","817687.37794","833558.853778","849372.047136","873460.632983","","","",
"马恩岛","IMN","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"印度","IND","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","528077.742","534386.7109","535736.2773","539941.7361","544615.5375","555229.73","565094.8625","574291.5675","582210.4","589663.7275","594662.7625","597332.605","591021.88","599191.17","606634.45","620079.605","629406.715","642567.15","651240.1975","651518.635","658933.4275","666187.7766","665447.8733","669582.0974","674057.7366","678829.1432","684445.8012","686785.3417","695493.5672","696431.7852","697654.6707","","","",
"未分类国家","INX","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"爱尔兰","IRL","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15465.51914","15729.73644","15775.75912","15912.07338","15941.81266","16001.51313","15983.15423","15989.58129","16430.08545","16484.3356","16971.11585","17058.12519","16965.14285","17536.83746","16597.90776","16121.21034","16090.375","15433.0914","15197.53543","14913.58284","14416.13345","14422.8489","14871.66882","15264.51862","15616.12183","15901.26475","16545.16501","16798.27866","15183.12982","15224.74347","15252.82463","","","",
"伊朗伊斯兰共和国","IRN","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104156.1538","110083.7435","115309.9582","120678.1853","121138.59","123641.5","128048.3225","130145.9925","130406.45","131823.8875","140056.09","139289.9655","136177.756","150900.889","156671.3044","161968.7274","167011.9403","169963.3882","167742.7135","168864.3289","172450.1068","173221.5384","163663.92","159771.1266","163734.2682","168726.3948","196323.7834","205842.4996","205272.5557","180210.4594","174641.9705","","","",
"伊拉克","IRQ","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35212.7494","11014.93104","13180.73767","16718.53431","19676.82594","20071.77758","19610.11038","28611.10569","39483.65849","45221.6763","46930.2841","45241.33826","40458.12991","33200.17407","42261.87573","40623.46488","42290.63536","43740.90833","47708.7488","50873.80678","52415.33975","57147.35987","65015.96498","67234.6301","70951.44521","79617.36283","88097.35634","89081.20984","90103.32835","93815.34436","85916.97036","","","",
"冰岛","ISL","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","510.438512","513.357921","520.504694","531.015488","544.56326","550.529221","560.238354","565.723478","575.383863","580.161218","575.300368","581.112078","576.716382","574.625165","577.319344","569.111876","612.942174","614.16277","605.798268","599.917859","602.179581","574.132907","540.18732","544.351953","558.730401","561.155526","548.744758","541.942207","535.679655","527.469604","515.164553","","","",
"以色列","ISR","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8332.013509","8596.218992","8884.279474","9169.202456","9469.577939","9752.948421","10066.885","10134.7525","10213.26","10297.825","10376.31","9000.801667","7605.198333","6250.175","6774.8","7333.31","7660.6425","7756.0025","7810.5025","7860.1875","7817.845","8001.988939","8018.965377","8421.456816","8648.098255","8885.427193","9108.850883","9304.992072","9482.745761","9626.87945","9801.47314","","","",
"意大利","ITA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48747.72128","47752.12887","47845.94162","47598.71934","48115.86485","48335.79909","49188.90625","49665.08677","49387.85077","49512.12384","50671.82141","49146.95308","49968.97599","49911.06591","49169.0214","49371.90834","48798.41147","48821.4755","48869.28546","48287.23812","48516.82612","46126.92408","46831.68941","44717.85373","43721.64912","44435.08512","44267.56772","44362.31155","44521.72038","44260.25921","43888.65304","","","",
"牙买加","JAM","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1034.240312","1078.565859","1144.418906","1150.154453","1128.0375","1149.170547","1113.508942","1091.199837","1092.613232","1101.954127","1106.512522","1108.527871","1112.023219","1158.228568","1097.983917","1072.204265","858.078971","823.803677","816.240883","804.738088","813.162794","824.762273","831.486751","831.87873","830.560708","820.075187","826.718727","826.732268","832.605809","837.456849","825.92789","","","",
"约旦","JOR","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8179.088209","8661.823032","9179.362855","9608.530177","9941.7475","8909.408333","7832.116667","6748.8475","5651.075833","4629.819167","3533.325","3613.274167","3716.393333","3808.8575","3981.631667","4127.875833","4266.5625","4495.405452","4737.643403","4818.148855","4867.931807","4924.824464","5063.05212","5256.379777","5416.919934","5699.002591","6083.99823","6225.566369","6389.282008","6543.202647","6678.095787","","","",
"日本","JPN","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36979.31684","36979.42911","37411.13649","37440.02751","37737.99613","36866.54026","35901.4399","35287.3009","34058.60504","33773.88326","33316.5659","32381.53085","32230.93036","31982.00376","31793.94742","31415.37874","31232.98422","31137.59872","30415.33519","29810.27489","29737.08387","29682.06265","29530.66897","29221.81079","28663.08937","27895.66426","27574.62849","27414.22695","26580.90541","26155.26387","25783.31233","","","",
"哈萨克斯坦","KAZ","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43357.87087","43595.18346","40195.339","39565.92675","38685.12475","36237.32375","34563.43625","34429.39525","32880.2665","32786.291","35115.2275","36981.25225","47112.52875","46470.78025","51842.69825","54808.1115","57453.63925","57667.4605","61112.15675","62617.70625","65100.992","65446.04175","64642.45575","65101.3245","65532.8325","63810.6285","62581.44275","69989.74805","70530.11586","69016.98866","69749.45146","","","",
"肯尼亚","KEN","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18442.38365","17758.27523","17701.11432","17653.59591","17750.805","17710.35909","16764.78589","16792.2152","17139.7395","18241.4613","16909.35561","16925.57136","17688.26461","18829.65286","20048.93111","19499.20686","19175.59319","29867.55952","30329.23085","29177.01218","29373.34351","30128.20287","29959.25973","29489.82159","29950.97094","30438.8503","32958.76585","30856.6389","32036.77445","36858.06249","37602.48554","","","",
"吉尔吉斯斯坦","KGZ","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7316.657793","7530.478112","6757.53","5809.8225","4439.4775","3967.9775","3727.6625","3703.1125","3536.485","3374.495","3422.58","3491.44","3549.5875","3422.95","3604.585","3507.0025","3548.877278","3596.042055","3669.419333","3853.79911","3886.821388","3979.43024","4068.829093","4173.895446","4359.559299","4374.548152","4482.121862","4582.150572","4717.041781","4796.577991","4864.996701","","","",
"柬埔寨","KHM","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12141.99442","11737.77894","12035.32596","12724.32298","11490.485","13843.38702","13858.4145","14014.40698","13952.98196","14800.56694","13952.62692","13948.40124","14161.48807","15325.11739","15023.91422","16210.74355","17100.81901","17398.20447","17590.99243","18004.89789","18190.34836","18960.69985","18411.68385","18266.42785","17775.69185","17666.30835","17905.72829","18279.10072","18302.14566","18056.7931","17836.42554","","","",
"基里巴斯","KIR","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.495188","13.639516","13.858844","14.078172","14.2925","14.506828","14.898168","15.094509","15.290849","15.487189","16.09353","16.441068","17.136107","17.353646","17.651185","17.948723","18.266739","18.607255","18.90027","19.188286","19.621302","19.927816","20.41433","20.715844","21.199859","21.568873","21.935588","22.272304","22.596519","22.860735","23.209951","","","",
"圣基茨和尼维斯","KNA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.905643","65.963981","66.002319","65.958157","66.263995","66.517334","67.439254","68.186175","69.208096","70.247517","71.564437","72.188619","72.9253","73.646981","74.418662","75.817843","76.459689","78.219034","80.033379","80.802725","81.66707","81.837885","76.6387","76.979515","76.74533","77.988645","78.46508","79.331514","80.265449","81.219383","82.070818","","","",
"大韩民国","KOR","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24244.1425","24443.72","24544.6875","24684.065","24979.675","25126.5475","25757.1425","26055.6875","24406.91","24142.7125","24330.3675","24828.28","24627.55","24593.22","23598.35","23746.79","23756.8325","23321.09","23295.4575","23635.675","23803.695","23411.4475","23413.61","23209.91","22940.46","22740.49955","22404.29617","22299.3703","22262.07942","22093.77855","21990.13017","","","",
"科威特","KWT","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9798.489182","2369.224436","8853.997189","15378.78744","17010.1777","17092.89795","17328.14642","17898.37988","17469.92335","16238.46932","17596.36529","17169.79747","16351.85465","18892.36683","20159.83402","21140.7637","21717.94814","21050.94507","22082.16701","19846.87394","20409.91588","22289.40147","23552.93207","24532.45766","24329.65076","24140.06635","25717.79631","24140.42878","24484.18624","24284.1462","22640.62617","","","",
"拉丁美洲与加勒比海地区（不包括高收入）","LAC","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","680013.713315","689373.646457","701385.397113","712774.345265","726673.223411","735203.64129","727791.121785","740313.044888","748784.271461","756641.608045","767802.012127","787420.785451","815946.598804","849873.727127","872737.070462","884646.515145","888532.768999","894562.92193","897697.289761","899996.465201","921289.584019","923566.654298","929746.544376","925574.279634","944117.487401","956302.662687","962661.857862","964702.31055","962755.37332","978564.046098","982586.446188","","","",
"老挝","LAO","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4826.472918","4687.356084","4856.111749","4849.559915","5107.135581","5076.366246","5052.471497","5215.809248","4874.669498","4807.067249","5377.125","5558.996714","5661.530928","5793.550143","6019.449357","5914.033571","5957.930006","6198.93144","6368.257875","6594.099309","6952.538244","6716.32437","7258.950497","7244.119123","7395.582749","7585.051376","7853.802464","7823.771051","7609.569639","7731.493227","8011.314315","","","",
"黎巴嫩","LBN","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1228.305441","1274.175171","1304.219901","1339.627131","1361.354362","1508.436582","1676.723766","1824.010949","1973.860633","2125.357816","2260.6475","2305.489906","2359.812312","2410.522217","2455.622123","2509.214529","2560.307391","2588.770253","2661.483115","2718.640977","2761.771339","2849.247257","2922.865675","2979.236593","3050.117511","3101.805929","3179.27193","3262.34293","3336.203931","3407.219931","3459.013432","","","",
"利比里亚","LBR","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217.262899","193.116162","195.766926","175.565189","170.845952","172.751716","169.046937","190.352157","200.934878","199.740099","198.82032","196.621203","195.359587","208.047971","207.688854","203.747238","225.154939","242.275139","254.99784","383.338041","295.515742","301.140227","306.414712","299.716697","333.863682","397.588166","337.595812","322.338458","322.916103","362.138749","338.868895","","","",
"利比亚","LBY","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50200.09999","54230.94827","48264.57904","51665.11481","57776.86058","60914.52635","61735.36968","57312.48302","57055.59635","53478.70718","56058.37301","52548.40948","50631.85846","55947.50744","59542.85891","64027.45039","66161.49065","65423.42592","65940.38118","59957.98645","63107.24671","24771.85371","62052.2882","43830.0252","28337.38969","26495.29419","25728.14786","42299.74653","49075.34271","53112.78638","24033.12005","","","",
"圣卢西亚","LCA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","680.748073","693.503567","706.261561","719.017055","731.70755","646.399149","561.085953","475.840256","390.61956","305.376364","216.580668","219.376328","222.579488","225.327648","228.465808","231.251469","234.08541","237.254352","240.313294","243.449735","246.251177","249.121644","252.027111","254.930078","258.378045","261.173511","263.398713","265.873914","268.324115","270.581816","272.859517","","","",
"拉丁美洲与加勒比海地区","LCN","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","895040.95336","921887.969873","935624.798915","950141.985349","969137.096878","996849.104582","1010726.446846","1036909.786707","1042841.256333","1034629.685981","1055025.006927","1076956.550515","1084740.924221","1108286.030309","1153020.431406","1177265.086899","1180469.936562","1184904.001223","1195492.523195","1184216.402764","1197110.758313","1201481.416504","1220362.746996","1218312.105267","1232643.908447","1236704.796636","1226888.004328","1203405.977023","1169689.562208","1155803.204993","1128800.77007","","","",
"最不发达国家：联合国分类","LDC","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","442493.543928","448697.93876","459423.930493","469838.137022","483629.241229","497585.721851","506408.27962","516752.034942","538074.435244","550439.451072","559655.379383","562672.160608","590795.750615","617733.86522","629966.133373","660054.696538","667417.583179","687801.744802","708164.30398","717566.318144","740452.402289","743161.743831","734440.008765","749095.555597","759145.487466","769121.861815","780695.167927","791325.806516","802897.547611","817591.026226","836274.484819","","","",
"低收入国家","LIC","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286301.127062","296906.650905","307334.196651","314608.349693","325014.307913","329782.731616","336964.450261","344485.698956","358436.167643","363065.854356","368674.05103","368516.669482","389737.805364","405372.477846","404429.171365","420582.042371","423001.719034","435419.545676","447437.412399","454136.024071","466866.360726","465792.59214","442932.5444","445563.138573","452206.09028","454812.254472","463176.059302","470970.934128","483690.573969","494409.5138","512928.42363","","","",
"列支敦士登","LIE","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.938977","1.992458","2.031424","2.0618","2.087237","2.116963","2.417077","2.183531","2.248919","2.299851","2.579091","2.386077","2.678171","2.734213","2.786433","2.828534","2.79072","2.795248","3.089673","2.7646","2.795276","2.764509","2.783252","2.828352","2.56913","2.612709","2.565088","2.57088","2.576673","2.582465","2.588257","","","",
"斯里兰卡","LKA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17847.64101","17603.17127","18014.71403","18385.6068","18419.0675","18530.73","15893.7975","13904.425","11124.75","9437.9125","7299.0875","7134.742837","7234.340674","7561.38601","7151.883847","7771.876684","7803.745283","7615.038881","8288.37248","8108.776078","8592.792176","8492.705699","8505.229222","8734.342745","7783.721268","8744.33229","8264.895067","7382.885344","8211.295621","7986.473398","8377.671174","","","",
"中低等收入国家","LMC","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1525620.184458","1557884.939481","1568897.834875","1592883.160784","1613608.109818","1640358.392369","1665402.07445","1675262.971548","1674664.41363","1698292.706973","1716323.080324","1719881.687838","1722106.419185","1784369.178045","1815818.171749","1862612.747967","1893165.579876","1931366.282499","1953609.41501","1952679.397661","1987400.809647","2010688.411888","2014914.524281","2026682.201506","2045609.864177","2067743.571571","2116988.531354","2142270.731302","2166890.843609","2158953.031066","2152318.518318","","","",
"中低收入国家","LMY","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4683190.427173","4702860.028207","4663886.881476","4706321.319748","4732006.564847","4800591.115363","4829197.401425","4788287.786826","4823869.92121","4876434.192949","4952265.309485","4967665.841966","5025165.762476","5200525.799034","5328576.608654","5464549.626447","5549585.250198","5654927.555407","5726139.61867","5711167.476075","5872069.707213","5954355.369725","5983277.211042","6010948.507575","6060864.80373","6097161.60136","6139226.161572","6227861.256366","6337896.510798","6398470.668303","6371942.60731","","","",
"莱索托","LSO","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","986.203915","994.071344","1095.431272","1068.2737","1040.366128","1000.638556","977.194761","1029.233466","898.98217","1224.563375","1174.11208","1162.942125","1056.357171","1091.449716","1047.652262","1144.604807","1095.026189","1123.52007","1091.678952","1102.612833","1089.984215","1112.314306","1115.091898","1047.184489","1032.00458","1018.384672","1000.743428","1089.124684","990.385941","909.867197","998.828453","","","",
"後期人口紅利","LTE","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2245907.776127","2230696.017433","2201410.558573","2185879.308963","2185964.300655","2208941.189471","2197300.367254","2142791.644264","2146755.904398","2148463.944741","2169574.736395","2187475.36995","2220535.022748","2311670.155819","2394317.367052","2468383.888174","2517108.05844","2566045.278805","2597954.074565","2620847.92496","2723920.286003","2786408.284903","2791484.032047","2823802.83935","2840972.332227","2848959.186704","2832728.360114","2859088.779465","2912617.993368","2940418.257817","2958967.531681","","","",
"立陶宛","LTU","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7124.09004","7052.320503","7348.325393","6291.988045","5591.986616","5178.970309","5013.823613","5005.105314","4865.513934","4601.101625","4420.187874","4163.273568","4200.563076","4256.935928","4300.786644","4264.260145","4224.157765","4226.260109","4065.649859","3932.309778","3878.993512","3716.27283","3688.271457","3575.941185","3479.47061","3448.056709","3353.887807","3266.362336","3118.156865","3033.196393","2998.360922","","","",
"卢森堡","LUX","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602.33325","611.911656","610.973788","607.354941","596.992032","603.574436","604.035051","598.081104","593.729422","614.987841","592.317469","593.778203","594.276797","582.869508","578.449843","573.285924","567.8681","577.032264","580.782983","579.925478","578.650288","558.884899","550.871676","557.392628","562.749358","562.823954","563.591423","571.05182","559.542218","558.712615","555.763012","","","",
"拉脱维亚","LVA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4064.331934","4070.618448","4604.742784","3992.319802","2911.592566","2639.878588","2600.272097","2494.36539","2406.972892","2294.875586","2170.767076","2199.823964","2238.869396","2176.443771","2127.143873","2151.473474","2145.036468","2144.944732","2161.683101","2105.330079","2056.040843","2003.857462","2055.573484","2065.798811","2123.014604","2043.623991","2053.545204","2047.662785","2000.532866","1980.055447","1952.810529","","","",
"中国澳门特别行政区","MAC","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"圣马丁（法属）","MAF","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"摩洛哥","MAR","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8909.760945","8763.481334","8620.424222","7862.497111","8145.6375","8185.275833","8520.231667","8907.6575","8888.878333","9207.814167","9530.23","9545.541528","9531.638057","9683.697085","10188.46361","10208.00514","10337.29734","10264.96953","10346.85672","10351.40142","10578.15361","10971.04846","11046.72831","11238.00816","11426.09051","11490.70535","11618.29529","11722.04522","11907.42765","12095.11759","12029.80502","","","",
"摩纳哥","MCO","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"摩尔多瓦","MDA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5500.060398","5525.715681","5170.67647","4755.632205","4997.57544","4913.068675","4926.83794","4404.244705","4031.25897","4031.163235","3861.805","3608.6425","3652.235","3701.945","3632.92","3550.445","3437.825","3492.6575","3322.425","3244.38","3411.4275","3448.38368","3435.73736","3428.07854","3465.024721","3469.500901","3457.098625","3490.906349","3447.294074","3342.571798","3287.202022","","","",
"马达加斯加","MDG","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16544.80238","16484.46135","16690.65032","16981.47678","16529.55325","16739.30721","16768.18812","16754.76904","17201.36495","17035.18086","16811.18427","15929.02487","14912.33797","15917.52358","15362.02668","17346.97728","16893.31263","17648.95048","17146.32583","17546.78619","17578.81404","16995.87171","17461.21938","16068.54205","16173.49722","15833.85489","16732.21328","15695.18418","17608.89257","18364.01847","19021.93937","","","",
"马尔代夫","MDV","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.616712","44.241505","45.866297","47.49109","49.115883","50.740675","52.462663","54.187151","55.909138","57.631126","59.353114","61.599695","63.846275","66.092856","68.339437","70.586018","74.442077","78.298136","82.154195","86.010254","89.866313","94.781521","99.69673","104.611938","109.527146","114.442355","119.086928","123.731501","128.376074","133.020647","137.66522","","","",
"中东与北非地区","MEA","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","465308.030915","472996.000062","492178.30056","520147.394879","539372.114631","554887.421161","567851.261469","583788.363014","596841.193355","602965.371134","630256.679457","621966.236366","615284.843834","650258.93602","667832.470522","690948.243416","706826.611988","711097.00761","721587.546197","707906.113091","727320.674311","708987.491775","745553.353872","725228.008565","720086.341214","732161.923298","780520.682777","805906.50442","820415.65847","803326.042623","751959.696778","","","",
"墨西哥","MEX","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100576.005","102388.7225","101920.03","109533.39","110422.7975","110072.205","111442.7875","114882.81","115738.23","114160.7","116968.9125","118098.2525","121009.4075","125959.095","127153.41","128238.945","130812.675","131238.555","131752.545","131011.8125","132475.0425","135079.97","134455.895","128154.0375","136646.6675","143502.2375","143447.7028","141232.8281","142148.4884","142624.8687","143480.8889","","","",
"马绍尔群岛","MHL","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.527909","25.235549","25.943189","26.650828","27.358468","28.066108","28.417191","28.768274","29.119357","29.47044","29.821522","29.967852","30.114182","30.260512","30.406841","30.553171","30.629281","30.70539","30.7815","30.857609","30.933718","31.052103","31.170488","31.288872","31.407257","31.525642","31.602719","31.679797","31.756875","31.833952","31.91103","","","",
"中等收入国家","MIC","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4396889.300111","4405953.377302","4356552.684825","4391712.970055","4406992.256934","4470808.383747","4492232.951164","4443802.08787","4465433.753567","4513368.338593","4583591.258455","4599149.172484","4635427.957112","4795153.321188","4924147.437289","5043967.584076","5126583.531164","5219508.009731","5278702.206271","5257031.452004","5405203.346487","5488562.777585","5540344.666642","5565385.369002","5608658.71345","5642349.346888","5676050.10227","5756890.322238","5854205.936829","5904061.154503","5859014.18368","","","",
"北马其顿","MKD","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2588.25297","2535.14631","2367.5475","2376.965","2306.84","2336.8775","2338.165","2321.5775","2273.815","2172.77","2225.4075","2178.7925","2156.9675","2227.993102","2272.576204","2241.946807","2268.775472","2280.916638","2307.577804","2238.18397","2285.591146","2334.460219","2302.711792","2310.278364","2343.107437","2386.70651","2412.26903","2447.97905","2442.70157","2354.53159","2369.77411","","","",
"马里","MLI","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8800.238992","8765.066693","8776.526895","8889.824597","9062.684798","9297.125","9826.985","9963.485","10528.225","11242.455","11632.3125","11530.08814","11757.74628","12284.41442","13406.26507","13943.50321","13874.99193","14479.60315","15245.18187","15261.63059","16172.78431","16487.26021","17017.54861","17417.06451","17863.82041","18461.60881","20246.36197","20695.43013","21436.82079","22142.70146","23070.48212","","","",
"马耳他","MLT","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154.225747","161.322377","174.855393","182.312312","186.082068","184.769634","188.197826","197.901307","197.583603","210.783334","217.088623","222.864333","229.793133","237.796621","241.87168","255.795075","263.748487","269.942694","192.277457","198.342906","215.217711","195.683196","197.240798","187.021143","200.391965","206.532172","217.805204","217.275305","220.812907","223.108009","228.28561","","","",
"缅甸","MMR","甲烷排放量（千吨二氧化碳当量）","EN.ATM.METH.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40496.17698","39935.92963","42194.99477","44081.64992","45379.29006","46970.28021","46416.25367","45316.32963","46036.27558","49512.41904","50350.43","51335.2775","51849.405","53146.8225","55131.92","57784.2175","61090.71827","62474.30655","63308.72232","64166.9431","65148.68387","63472.71438","63285.79239","64070.4329","65076.10092","66530.74893","67622.76003","70796.17363","72161.29224","72567.83334","72110.01694","","","",
