"Data Source","世界发展指标",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"只有IDA","IDX","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222549.835243","226320.100547","230723.708744","232494.856469","239607.824046","245183.347779","250074.081556","252795.421523","265958.09711","266935.328486","271186.04335","263519.071823","278718.728535","291602.501862","293917.060756","309394.549652","305848.429013","317096.526983","325563.393374","326178.304332","335099.3247","339783.409358","348599.178215","355582.614879","361924.758595","368659.104283","379392.714944","380716.290412","387498.561087","394809.694529","411665.784787","","","",
"马恩岛","IMN","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"印度","IND","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144668.4392","148819.3808","152966.3629","156514.6559","162217.287","165728.9679","170707.7617","175914.9424","179821.1359","182864.6807","179573.8452","183733.2662","177745.4976","184934.1134","191581.9456","201223.5008","210803.7126","220323.7052","225008.8538","229988.777","238635.2294","246511.1986","244752.2886","245042.2217","247787.4961","251795.1637","250961.7297","255416.4139","262245.7637","270295.0167","279003.7915","","","",
"未分类国家","INX","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"爱尔兰","IRL","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10298.63445","10043.87","10114.12491","10444.79385","10638.76714","10612.37362","10481.6124","10571.5268","11015.28913","10976.72651","10870.98347","10635.42295","10283.54634","10325.88391","10013.07023","9766.212154","9607.851108","9435.825509","9393.568891","9642.315729","9185.60763","9069.343697","9570.048181","9516.150791","9580.323891","9634.448929","9852.37934","10126.00138","9782.742015","9552.011452","9572.898489","","","",
"伊朗伊斯兰共和国","IRN","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16476.49369","17180.79597","19073.24564","17608.01632","18297.5086","20419.90633","22767.96447","25614.3164","28219.39613","29605.90047","31550.2072","32041.33275","33190.44969","34121.29024","35521.56599","36379.14773","38689.31746","37737.7888","37253.29713","37676.89806","37423.92879","34866.27818","36048.64436","36177.81014","35617.38793","35668.21411","36114.69934","35992.64917","37278.1288","38474.10943","39719.80826","","","",
"伊拉克","IRQ","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4152.232661","2820.650188","3495.306115","4496.511042","4400.663769","4113.042896","4017.543818","4233.016139","4329.80726","4169.250381","4239.737302","5902.048553","6086.449404","2966.643855","3300.671906","3859.626357","3797.524765","3667.686973","4040.451381","4710.378188","4629.448796","4947.907617","5200.220438","5215.721658","4702.260279","3771.3541","4129.297218","4711.387136","4724.945854","5557.485572","5439.691289","","","",
"冰岛","ISL","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","393.413411","388.237012","375.947813","381.749601","377.94172","366.201174","379.95806","380.233329","386.565956","391.687194","384.18694","357.919904","367.208975","361.703817","357.082932","357.492526","379.474499","391.84881","400.874896","353.661964","353.729474","359.163112","362.00496","353.611402","372.935355","382.09564","376.424123","388.843658","379.487992","369.198526","368.658861","","","",
"以色列","ISR","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1757.501749","1740.821433","1809.345917","1839.944001","1919.054685","1961.716969","2099.724931","2129.551492","2163.019053","2109.065814","2200.010376","2207.054984","2197.747192","2269.3494","2349.9152","2330.0736","2338.1618","2509.7994","2402.7248","2190.9648","2282.6048","2394.982368","2482.286735","2449.716703","2472.56827","2562.138638","2570.38169","2618.755741","2658.009193","2699.185644","2690.533696","","","",
"意大利","ITA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26479.18916","26609.13712","26026.73213","25820.34335","25120.40721","25891.3906","26151.64279","25803.28637","26196.90467","26442.76374","26733.3671","25608.75548","26371.2185","25747.08678","27080.57239","25759.9461","20731.84241","20154.42586","18713.56065","17424.16106","16875.04279","16334.2541","16791.9449","16622.66795","16258.21934","16390.69481","16378.93427","16219.89062","16474.85276","16450.4549","15989.66164","","","",
"牙买加","JAM","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","476.089955","486.797067","483.940778","497.185089","503.978","511.454511","511.439549","513.650187","516.125025","528.165663","536.005101","530.462377","529.229052","555.124127","541.821602","525.111277","444.90092","425.673763","425.278606","416.370649","412.914892","413.891796","428.882501","422.402206","422.589711","405.264015","414.139529","419.956643","428.422357","439.386471","409.694785","","","",
"约旦","JOR","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","475.16763","580.4352","644.667971","641.401541","581.945511","616.584881","593.472025","612.931569","603.600913","604.389656","563.0826","570.030499","601.469397","614.403096","600.032994","686.952493","932.326235","995.529777","1068.124719","1037.025261","1062.370003","1090.522083","1114.316964","1225.410044","1233.103924","1342.976605","1332.323638","1306.346271","1302.582104","1291.304137","1225.862771","","","",
"日本","JPN","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28074.59936","27393.13988","27711.53973","27649.86446","29119.48405","28880.8036","29859.41728","30359.04552","28864.14642","22673.96238","25292.32497","22048.74712","21711.2931","21855.58188","22208.9057","21887.06161","21822.90448","21048.00534","20332.84651","20128.10646","20203.40305","19333.66835","19263.59167","19705.74515","19605.48336","19050.43389","19067.73076","19169.9367","18981.26024","18890.32539","18498.40533","","","",
"哈萨克斯坦","KAZ","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18145.90713","17321.02167","15797.60963","14577.08902","13722.60142","11599.05242","10179.31062","8837.909427","7458.725627","6918.887403","6685.868429","7438.499821","11836.41562","8646.795819","9649.599624","10011.05122","10947.75583","10064.34242","10338.44082","9593.212615","11049.69881","10000.53181","9774.572419","8893.664368","10224.85388","10886.73155","9989.529875","13374.20437","10850.65147","11865.66376","11597.46426","","","",
"肯尼亚","KEN","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10371.33103","10019.76518","9977.585719","9876.432661","10000.0204","9854.343147","9477.166459","9433.311171","9756.635683","10237.1948","9521.766108","9603.975119","9916.87493","10593.62294","11074.67155","10981.01056","10591.834","16309.90344","16321.57367","15868.21691","16050.38475","16564.43563","16665.41511","16503.20439","16686.65567","16637.53855","18173.48503","17122.1333","17671.35598","20241.67365","20969.04632","","","",
"吉尔吉斯斯坦","KGZ","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2346.592368","2188.484485","2021.003","1851.0306","1612.5326","1315.239","1279.2634","1241.7956","1296.2152","1306.527","1316.219","1337.8106","1241.3886","1382.517","1370.2124","1405.1358","1414.473414","1452.938827","1485.730041","1641.862655","1641.750669","1686.501359","1759.42025","1833.315741","1890.933632","1796.020523","1843.208399","1806.333676","1945.912952","1977.277429","2016.200505","","","",
"柬埔寨","KHM","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2726.293386","2780.310689","2967.414793","3054.778296","3013.7634","3307.432504","3513.502612","3440.402321","3333.57083","3710.594138","3391.025247","3211.014074","3373.932102","3526.270129","3687.723157","3626.980784","3985.447091","4126.750397","4149.410903","4356.17061","4322.260916","4537.479758","4322.3258","4336.903841","4322.347283","4584.257925","4361.962991","4888.944856","4823.181722","4834.090588","4784.592654","","","",
"基里巴斯","KIR","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.532455","2.553212","2.60377","2.684127","2.704884","2.755441","2.8069","2.82856","2.850219","2.871879","3.251138","3.401775","3.701411","3.732847","3.823884","3.88512","3.945116","4.183911","4.303507","4.423102","4.512898","4.631215","4.719732","4.689049","4.747766","4.806483","4.893909","4.921735","4.979362","5.036988","5.124415","","","",
"圣基茨和尼维斯","KNA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.616591","8.244271","8.216351","9.976431","12.392111","11.976791","12.380286","13.46918","13.604474","13.799368","14.232663","14.218242","9.435822","9.451202","9.496382","9.809761","9.371222","9.707483","10.162944","10.082004","10.150065","10.071946","7.907827","7.561508","7.483389","7.43507","7.351311","7.267551","7.213592","7.189432","6.986473","","","",
"大韩民国","KOR","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7724.9578","7873.0694","10209.4108","10448.6436","10944.2038","11844.3642","12445.9536","13552.0476","13299.2648","14150.1552","15012.5194","15201.121","14937.6286","18222.7526","20839.913","19373.9848","18023.0348","9784.098","8972.7104","8926.8652","9257.297","9382.8854","9539.1862","9598.7064","9596.1372","9870.043688","10011.71248","10180.98107","10305.81046","10311.68985","10096.79464","","","",
"科威特","KWT","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289.296258","169.558494","243.290729","296.425765","333.5002","356.401435","401.61661","411.973985","444.145359","483.588534","485.425708","480.446878","528.140647","552.246416","558.006986","603.556955","630.936088","649.988422","708.378755","760.090689","754.467822","782.613753","822.393885","856.791816","869.312547","918.260079","926.543826","963.591774","982.988921","1003.566069","946.957816","","","",
"拉丁美洲与加勒比海地区（不包括高收入）","LAC","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243774.873118","244065.223094","244960.349266","246516.025039","250148.0658","252401.610715","246440.765972","251447.539807","260362.724045","259877.397679","262253.404133","271402.038464","281446.652388","293262.827116","303610.932643","305243.475186","304116.587476","316197.465521","307108.466963","299271.086597","322985.804807","325652.228326","324203.252346","328055.342667","335547.364619","330815.349474","337992.658725","351796.693076","345766.289641","357561.823397","369486.154457","","","",
"老挝","LAO","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1457.105096","1481.991031","1565.791565","1578.906499","1659.160834","1699.483168","1661.907535","1701.841701","1578.561267","1496.345234","1672.9142","1733.823008","1818.646615","1871.922623","2032.84683","2036.854838","1992.829957","2212.761076","2156.830995","2273.261114","2508.744832","2314.594431","2513.884229","2589.179827","2590.403825","2724.337823","2901.636935","2829.509047","2808.459759","2939.691871","3143.072183","","","",
"黎巴嫩","LBN","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","403.679603","429.499625","467.098848","519.42327","476.991292","582.541114","583.033651","595.362588","621.084526","615.360463","619.4734","654.984222","605.663844","642.320666","665.814288","603.66331","572.164364","584.195819","609.901474","672.443129","677.862384","779.944653","864.369522","824.678191","848.41346","887.647929","923.695211","953.767892","901.536773","899.800054","846.613935","","","",
"利比里亚","LBR","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169.911766","155.249126","155.844086","145.800446","143.117406","143.861366","135.125768","147.071369","153.950971","154.125572","158.710574","156.906121","154.833469","166.886017","165.617965","161.936113","184.95287","201.294426","213.493783","342.300539","249.812496","259.123367","267.927639","261.17631","292.777581","352.301453","275.371351","273.656449","273.997748","317.251046","295.301944","","","",
"利比亚","LBY","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1238.049434","1231.087529","1155.223425","1197.43772","1176.178615","1264.113311","1232.708925","1200.659739","1283.729753","1380.457567","1231.859981","1206.913848","1300.252514","1328.69998","1442.826447","1529.436513","1607.358972","1648.364031","1694.360489","1775.122348","1864.176607","1770.556881","1863.742556","1892.71983","1824.092904","1718.094179","1777.961762","1845.659746","1792.395929","1788.117113","1797.652497","","","",
"圣卢西亚","LCA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.350973","35.298122","34.56667","28.441419","26.219968","24.117716","24.497253","23.77419","29.130327","28.198663","28.1908","22.645486","24.103171","26.514457","25.349742","26.300828","25.781686","25.739343","25.130801","25.863259","26.804317","26.220419","27.215922","26.185025","28.104328","28.68263","27.789807","27.135384","27.106761","27.733738","27.377315","","","",
"拉丁美洲与加勒比海地区","LCN","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","267513.467812","268353.124473","269643.928932","271409.279801","275454.419783","278113.335609","272483.361359","277493.523879","286453.689044","285910.272601","288897.516678","298856.755812","309083.741739","321608.076439","332894.00634","334825.318236","334139.708036","347130.81459","339762.074942","331672.781483","354521.441595","356227.089864","356598.937224","360212.975886","367096.286987","361729.633383","368388.743114","381380.141533","374736.456975","387245.91781","399474.893539","","","",
"最不发达国家：联合国分类","LDC","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217851.746066","222231.625304","226710.449936","228598.184175","235719.012603","241045.531302","244592.507726","246455.808941","260322.011174","260545.087609","264441.756023","257945.022477","273636.86277","287722.807479","291231.336958","303543.188453","298486.840627","310990.777982","318649.596567","319839.98371","330029.629063","333515.424595","341670.489338","349285.22363","354862.894173","362454.3863","372629.288264","375102.544837","379972.703215","387772.317161","401431.093734","","","",
"低收入国家","LIC","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144732.733689","147644.692484","150960.397083","151793.882682","155669.51167","155955.087473","160265.62962","162190.242758","171563.427112","170523.639861","173349.771808","165697.246414","176995.075011","186254.717907","188898.870782","198607.455664","196219.330835","204283.996382","210099.091156","210255.30891","215010.349262","215945.794349","221847.979644","225352.893321","229216.869217","233660.573496","241977.766524","242080.692351","247739.294399","249816.496407","261809.088231","","","",
"列支敦士登","LIE","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.969171","0.926542","0.940979","0.90948","0.906775","0.903536","0.86034","0.839883","0.83994","0.81621","0.802049","0.798052","0.790189","0.806635","0.81101","0.775138","0.805283","0.795072","0.81106","0.795895","0.832384","0.846225","0.823328","0.830496","0.815774","0.850524","0.857274","0.860702","0.864131","0.867559","0.870988","","","",
"斯里兰卡","LKA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2004.452381","1943.86012","2031.78246","2131.2234","2195.8686","2148.596","2120.171251","2147.174902","2135.342553","2318.956603","2282.867654","2267.228854","2474.551454","2279.757653","2353.905653","2549.851853","2514.455648","2430.881244","2778.55084","2598.874436","2593.752631","2841.374404","2600.432376","2394.662148","2922.879521","2567.023693","2366.698608","2180.694922","2042.595037","2525.131151","3157.195266","","","",
"中低等收入国家","LMC","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","450552.360176","455512.391364","459461.052279","459815.896892","525663.185056","535880.249634","543165.363392","556415.544057","571581.532101","579799.966288","585100.065531","589220.063553","594089.754035","613914.787097","627556.092357","648624.525468","660401.136943","682468.76765","691168.337766","706009.835439","724228.685123","739106.432227","740531.834737","755681.423076","760444.95034","773160.752571","784631.529577","798430.574168","808286.565564","829928.137938","848472.769344","","","",
"中低收入国家","LMY","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420893.818773","1424109.148121","1423533.777758","1409970.095366","1480680.073072","1531523.138613","1562909.877687","1546369.371577","1584596.2549","1601894.411153","1608750.039809","1621035.767379","1675793.956272","1713705.856514","1758170.429296","1802814.167368","1830437.120532","1883015.481052","1914334.555266","1935512.913375","1998623.816283","2037575.54102","2053679.540192","2084133.921184","2114261.072763","2138227.485215","2172903.514353","2212767.019261","2215753.523727","2244114.3729","2298573.702147","","","",
"莱索托","LSO","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","585.457792","572.694194","625.907796","618.627398","607.1452","572.925602","581.07743","610.536258","530.271487","728.606915","697.154543","682.132082","604.440222","624.373161","591.858101","659.20284","648.985005","669.96777","615.288335","625.6027","616.904665","629.269603","622.949942","580.51268","569.872019","566.919757","547.328907","606.678257","543.549608","482.804958","537.863108","","","",
"後期人口紅利","LTE","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","704755.527976","702236.648889","698743.045172","685915.411078","688551.767429","724776.612516","741717.15853","711256.910772","722606.686225","734950.356448","731652.170374","742093.233543","777283.982068","789925.0597","819649.445534","829185.585756","842475.112226","863870.087524","874537.837389","882351.522551","912643.298566","921939.786966","935730.105069","950502.369697","970833.633345","984027.040481","990700.079325","1005703.429021","994357.048861","996782.982266","1011124.047864","","","",
"立陶宛","LTU","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6670.556432","6413.85775","5508.762937","4911.623753","4507.696463","4411.783515","4882.793615","4991.328812","5240.289382","5232.268049","5442.452168","5503.534879","5751.415365","5847.561299","6078.272481","6319.861644","6272.786741","7058.328185","6759.635264","4669.816385","4571.322062","4911.121584","4735.947132","4492.820211","4559.397702","4571.956037","4428.890997","4463.234376","4312.990554","4487.435132","4614.14431","","","",
"卢森堡","LUX","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","304.957865","318.233784","318.738532","318.483001","317.298984","313.147041","317.69847","317.516354","322.480761","335.579468","257.897049","262.035816","343.418312","347.421072","383.715269","374.216325","368.556841","370.161028","378.569553","368.159952","372.354009","378.654607","364.239084","365.065665","362.221881","361.672716","364.510335","373.827264","375.395593","384.720323","358.525652","","","",
"拉脱维亚","LVA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2903.234555","2741.983821","2670.639404","2329.068525","1972.843292","1733.509556","1752.27583","1759.785511","1805.01722","1798.318795","1775.235324","1806.973554","1807.415381","1884.792017","1876.922335","1930.695676","1952.629174","2017.954807","2060.404703","2062.588161","2087.353136","2113.961965","2183.141488","2203.24751","2245.647142","2320.807317","2295.449167","2284.600835","2216.030102","2318.54837","2353.803838","","","",
"中国澳门特别行政区","MAC","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"圣马丁（法属）","MAF","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"摩洛哥","MAR","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6326.05777","6179.228931","5657.123891","5412.216451","6111.763212","5693.532572","6322.228578","6416.869583","6603.398589","6882.658594","6950.7744","7062.677632","7377.931664","7400.740096","7738.917527","8110.938959","8494.60266","7935.39176","8033.298461","7905.451762","8074.108462","8444.019709","8005.678756","8775.217804","8667.434251","9093.855698","7781.744515","9194.390731","9078.284348","8900.228165","8693.633782","","","",
"摩纳哥","MCO","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"摩尔多瓦","MDA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2108.143747","1968.347054","1622.7214","1515.5618","1454.0064","1474.5402","1407.5138","1071.5464","906.4806","837.2434","795.6988","960.3326","881.8782","846.2368","888.9416","872.563","833.6688","827.7618","843.6242","741.3358","822.679","890.445496","862.466992","955.762689","1012.659985","939.097081","1052.575349","1091.046216","1195.231284","1085.882552","993.18282","","","",
"马达加斯加","MDG","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7597.27829","7617.210523","7654.639956","7709.197788","7699.582221","7775.900254","7849.900481","7614.503908","7879.506335","7619.984362","7264.336789","6979.109313","6268.994237","7275.41556","6513.494084","8121.933408","7501.634613","8205.979018","7559.112623","7909.891027","7852.245432","7890.390482","8094.163333","7874.297983","7854.222433","7922.397883","8459.673962","8020.823042","7319.086921","7491.9816","7665.367879","","","",
"马尔代夫","MDV","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.228435","3.451912","3.675388","3.898865","4.122342","4.345818","4.50849","4.671162","4.833835","4.996507","5.159179","5.113679","5.127779","5.112079","5.096378","5.140278","5.955056","7.097634","6.184011","6.939189","7.128166","6.943053","8.545939","8.450226","8.294912","8.616399","9.416301","9.590403","10.062505","10.177008","9.21871","","","",
"中东与北非地区","MEA","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62952.589152","63150.602328","65909.660884","66182.603371","66538.170314","70021.326556","74541.796769","77884.901602","83058.957182","85167.863366","91236.59327","93987.721855","96868.288039","96464.057411","101300.788687","103038.614975","107574.099549","107629.598904","107806.390874","109925.328648","110350.641265","110491.899036","112160.836784","112783.478171","112113.186258","112473.637536","112850.439064","114271.381187","114598.847314","115886.863031","116529.967757","","","",
"墨西哥","MEX","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37766.354","36732.8526","36773.502","37293.8766","37524.8876","36706.5096","37499.6204","37462.2066","38737.9228","37931.3518","38139.7856","38609.3752","37109.4924","37705.169","36704.1192","38930.5252","38255.2788","39284.5766","38459.5474","39022.9832","39618.2398","41995.1668","41247.5512","42490.0936","42151.78913","40545.44246","43595.29868","43877.23291","43104.43534","43635.05416","43291.23439","","","",
"马绍尔群岛","MHL","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.558485","0.567607","0.57673","0.585853","0.594975","0.604098","0.612724","0.62135","0.629976","0.638603","0.647229","0.651922","0.656615","0.661307","0.666","0.670693","0.672649","0.674604","0.676559","0.678515","0.68047","0.684283","0.688096","0.691909","0.695722","0.699535","0.699535","0.699535","0.699535","0.699535","0.699535","","","",
"中等收入国家","MIC","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1276161.085084","1276464.455637","1272573.380675","1258176.212684","1325010.561402","1375568.05114","1402644.248067","1384179.128819","1413032.827788","1431370.771292","1435400.268001","1455338.520965","1498798.881261","1527451.138607","1569271.558514","1604206.711704","1634217.789697","1678731.48467","1704235.46411","1725257.604465","1783613.467021","1821629.746671","1831831.560548","1858781.027863","1885044.203546","1904566.911719","1930925.747829","1970686.32691","1968014.229328","1994297.876493","2036764.613916","","","",
"北马其顿","MKD","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","957.862693","899.823673","678.628","727.7996","975.0236","935.024","937.495536","871.454271","797.357007","734.797542","687.926078","617.053542","577.049807","571.146871","609.220536","595.9298","592.271","590.8672","566.2564","551.31","566.854677","573.314203","537.097129","552.793655","564.168582","557.001308","590.50839","580.735472","558.243554","523.591035","546.642517","","","",
"马里","MLI","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6164.500793","6133.520642","6150.51849","6232.301538","6291.674986","6383.351635","6793.367268","6893.462901","7308.216734","7912.856167","8031.6066","7570.412606","7770.212411","7974.839817","9024.535623","9210.776428","9323.790131","9441.273835","10065.44694","9825.032641","10385.28474","10543.92353","10766.84092","11184.91851","11445.5031","11860.54109","13323.44756","13236.39643","13419.98889","13985.14056","15086.90083","","","",
"马耳他","MLT","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.820562","59.912234","61.798692","64.850877","65.885318","68.116547","58.82057","63.247024","65.978428","59.559826","58.700552","62.178937","55.791336","57.874323","56.929009","59.086319","62.841396","63.543641","62.822511","56.498388","56.871516","49.273672","49.477021","48.732426","49.40851","48.71639","48.218071","47.531951","48.145832","49.076912","47.972192","","","",
"缅甸","MMR","一氧化氮排放量（千公吨二氧化碳当量）","EN.ATM.NOXE.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9647.231961","9684.012463","9899.502166","10150.35187","10659.43357","10907.21567","11149.09848","11137.39409","11402.2199","11816.63831","12273.56672","11942.57564","11969.05696","12632.32408","13482.05559","13474.57551","14062.60949","14790.27908","14796.64566","15386.79784","15867.01262","16258.63334","16881.04286","17638.80997","18679.89829","18653.20721","19152.06742","21113.40823","21537.41983","22435.80664","22956.52965","","","",
